Activity Date,Activity Name,Activity Type,Elapsed Time,Distance,Max Heart Rate,Moving Time,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Max Cadence,Average Cadence,Average Heart Rate,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Bearing,Cloud Cover,UV Index
"Nov 12, 2018, 8:43:20 PM",Evening Run,Run,1121,3.22,,1120,3.599999905,,2.313333273,,3.799999952,7.300000191,8,-0.003104337,,,,,,,,,,,,
"Nov 12, 2019, 7:34:47 PM",â˜ï¸ Evening Run,Run,3134,9.77,176,3134,3.700000048,,239,224,171.1000061,184.3999939,3.5,0.009210742,87,83.61793518,157,,,,,,,,,
"Nov 12, 2020, 7:29:19 PM",ðŸŒ§ Evening Run,Run,2258,6.56,184,2171,4,3.021787167,39.93999863,166,171.8999939,185.8000031,42,0.041156653,87,82.84455872,169.5733337,11.01000023,11.01000023,10.88000011,0.99000001,1002.799988,11.56000042,199,0.959999979,0
"Nov 13, 2014, 7:31:53 PM","11/13/2014 Cork, Ireland",Run,3142,9.81,,3142,4.300000191,,37.26900101,,169.3999939,184.1999969,4,-0.00407486,,,,,,,,,,,,
"Nov 13, 2017, 6:49:39 PM",Evening Run,Run,2664,8.9,,2664,4.300000191,,60.22809982,,165.1999969,185.1000061,13.10000038,0.0213301,,,,,,,,,,,,
"Nov 13, 2018, 6:09:00 PM",Evening Run,Run,2926,3.12,,1066,5.5,,23.30428505,,147.1999969,154.1999969,4.300000191,-0.041589353,,,,,,,,,,,,
"Nov 13, 2018, 7:38:24 PM",Evening Run,Run,1711,5.4,,1711,4.800000191,,31.2033329,,173.5,184.3999939,4.900000095,0.037039779,,,,,,,,,,,,
"Nov 14, 2015, 8:04:39 AM",Morning Run,Run,5576,16.09,,5540,4,,193.227005,,115.4000015,195.6000061,12.60000038,-0.00559312,,,,,,,,,,,,
"Nov 14, 2019, 7:33:19 PM",ðŸŒ™ Evening Run,Run,2085,6.45,171,2085,3.5,,149,129,171.1000061,184.3999939,3.5,-0.012395222,88,84.76583862,161,,,,,,,,,
"Nov 14, 2020, 8:36:20 AM",ðŸŒ§ Morning Run,Run,5519,14.48,194,5367,3.700000048,2.699478388,133.0635834,368,120.9000015,195.5,10.19999981,-0.00414133,116,79.15039063,166.06987,10.64000034,10.64000034,10.10999966,0.959999979,994.7999878,8.829999924,167,0.889999986,0
"Nov 15, 2018, 7:09:51 PM",Evening Run,Run,2587,8.1,,2560,3.799999952,,45.15333176,,5.800000191,32.90000153,6.800000191,0.007407865,,,,,,,,,,,,
"Nov 15, 2020, 2:55:11 PM",â›… Afternoon Run,Run,1884,5.55,173,1884,4.400000095,2.949044704,43.06000137,156,138.8999939,184.3999939,7.099999905,-0.050395969,88,81.37333679,159.9946899,9.039999962,5.679999828,6.269999981,0.829999983,990,7.059999943,351,0.660000026,1
"Nov 16, 2014, 11:08:54 AM","11/16/2014 Cork, Cork, Ireland",Run,3749,11.28,,3742,4,,43.73329926,,0.899999976,20.70000076,26.20000076,0.045214798,,,,,,,,,,,,
"Nov 16, 2017, 7:53:22 PM",Evening Run,Run,2061,4.16,,1734,3.700000048,,98.82050323,,41,160.3000031,22.5,-1.677629948,,,,,,,,,,,,
"Nov 16, 2019, 8:05:42 AM",â›… Morning Run,Run,6138,16.09,178,5432,3.700000048,2.963000059,273,443,9.699999809,181.6000061,25,-1.052337289,88,83.8714447,161,,,,,,,,,
"Nov 17, 2015, 7:36:44 PM",Evening Run,Run,3042,9.73,,3042,4.199999809,,42.64670181,,169.8000031,184.3000031,4.699999809,0.00102696,,,,,,,,,,,,
"Nov 17, 2015, 8:28:15 PM",Evening Run,Run,1019,3.25,,1019,5.599999905,,14.14750004,,169.8000031,184.1999969,3.799999952,0,,,,,,,,,,,,
"Nov 17, 2016, 7:34:07 PM",Evening Run,Run,3143,9.76,,3143,3.900000095,,43.60380173,,169.5,184.5,6.099999905,0,,,,,,,,,,,,
"Nov 17, 2018, 10:03:39 AM",Morning Run,Run,5029,16.12,167,5029,5.800000191,,119.9552383,,-19.5,29.10000038,12.89999962,-0.000620301,,,156.5967407,,,,,,,,,
"Nov 17, 2018, 9:48:56 AM",Morning Run,Run,273,0.8,,266,3.900000095,,2.866666555,,31.29999924,34.29999924,2.099999905,0.186104223,,,,,,,,,,,,
"Nov 17, 2020, 7:33:27 PM",â˜ï¸ Evening Run,Run,3219,9.8,156,3101,3.799999952,3.161496401,59.81999969,211,171.8999939,185.8000031,4.099999905,-0.007140088,87,83.76935577,142.856781,12.75,12.75,12.10999966,0.959999979,1011.5,9.56000042,189,0.99000001,0
"Nov 18, 2014, 7:37:21 PM","11/18/2014 Cork, Ireland",Run,3037,9.72,,3037,4.199999809,,36.80479813,,169.5,184.1999969,6.599999905,-0.00514038,,,,,,,,,,,,
"Nov 18, 2017, 8:06:21 AM",Morning Run,Run,8456,22.69,,8454,4.599999905,,114.3389969,,3,29.39999962,10.5,-0.00440567,,,,,,,,,,,,
"Nov 18, 2020, 7:59:07 PM",â˜ï¸ Evening Run,Run,3296,9.92,173,3296,3.799999952,3.010952711,122.6256714,274,113.5,185.8000031,10.80000019,0.037282977,87,82.16383362,147.9320374,7.03000021,2.460000038,3.900000095,0.800000012,1015.400024,9.239999771,156,0.370000005,0
"Nov 19, 2015, 7:15:01 PM",Evening Run,Run,4120,13.09,,4120,4.199999809,,57.57139969,,169.6999969,184.3999939,5.300000191,0,,,,,,,,,,,,
"Nov 19, 2016, 8:12:59 AM",Morning Run,Run,4502,9.75,,3635,4.099999905,,225.9349976,,90.30000305,205.5,25.70000076,0.0153793,,,,,,,,,,,,
"Nov 19, 2018, 8:06:09 PM",Evening Run,Run,768,2.01,,768,6.300000191,,2.066666603,,4.300000191,7.599999905,6,-0.034689527,,,,,,,,,,,,
"Nov 19, 2018, 8:23:06 PM",Evening Run,Run,1785,5.17,,1762,5.599999905,,8.383333206,,4.199999809,7.800000191,5.800000191,0,,,,,,,,,,,,
"Nov 19, 2019, 7:37:25 PM",â˜ï¸ Evening Run,Run,3034,9.73,182,3034,3.900000095,3.207999945,212,202,171.1000061,184.3999939,3.400000095,0.00821946,87,84.53346252,164,,,,,,,,,
"Nov 20, 2014, 7:35:18 PM","11/20/2014 Cork, Ireland",Run,3075,9.76,,3072,4.400000095,,35.9905014,,169.5,184.1999969,4.099999905,-0.00511834,,,,,,,,,,,,
"Nov 20, 2018, 7:34:23 PM",Evening Run,Run,2973,9.71,,2973,4.699999809,,49.6566658,,173.5,184.3999939,4.300000191,0.007203499,,,,,,,,,,,,
"Nov 21, 2017, 7:35:53 PM",Evening Run,Run,4022,12.93,,4022,4.400000095,,82.08519745,,171.8000031,185.1000061,13.30000019,0.0123719,,,,,,,,,,,,
"Nov 21, 2020, 8:36:23 AM",â˜ï¸ Morning Run,Run,5876,16.25,174,5367,3.700000048,3.028172255,165.6866608,347,123.3000031,195.5,9.899999619,0.002461205,86,83.73195648,159.3158264,11.17000008,11.17000008,11.13000011,1,1022.5,7.21999979,231,0.939999998,0
"Nov 22, 2014, 8:10:33 AM","11/22/2014 Cork, Ireland",Run,8647,24.25,,8456,4.400000095,,221.6690063,,1.399999976,43.40000153,32.5,0.00783454,,,,,,,,,,,,
"Nov 22, 2016, 7:35:31 PM",Evening Run,Run,2960,9.82,,2960,4.199999809,,43.70000076,,169.6000061,184.5,5,-0.00509191,,,,,,,,,,,,
"Nov 23, 2017, 7:07:51 PM",Evening Run,Run,3051,8.52,,2727,5.5,,65.39440155,,2.099999905,14,5.5,0.00117324,,,,,,,,,,,,
"Nov 23, 2019, 7:42:43 AM",â˜ï¸ Morning Run,Run,6816,19.31,204,6813,4.099999905,2.835000038,373,558,11.60000038,184.3999939,6.400000095,-0.877946734,88,84.00144196,164,,,,,,,,,
"Nov 24, 2015, 7:34:54 PM",Evening Run,Run,2952,9.78,,2952,4.099999905,,43.38000107,,169.6000061,184.3999939,5.300000191,0,,,,,,,,,,,,
"Nov 24, 2016, 7:33:19 PM",Evening Run,Run,3034,9.77,,3034,4.400000095,,44.07329941,,169.5,184.5,5.400000095,0.00102278,,,,,,,,,,,,
"Nov 24, 2018, 8:07:05 AM",Morning Run,Run,5854,16.93,,5432,3.799999952,,76.30000305,,1.399999976,19.10000038,6.400000095,0,,,,,,,,,,,,
"Nov 25, 2014, 7:35:49 PM","11/25/2014 Cork, Ireland",Run,3078,9.8,,3023,5.099999905,,36.2643013,,169.3999939,184.1999969,4,-0.00407922,,,,,,,,,,,,
"Nov 25, 2017, 8:00:15 AM",Morning Run,Run,3814,11.71,,3657,4.800000191,,89.43900299,,175.1999969,200.3000031,6.400000095,-0.00256108,,,,,,,,,,,,
"Nov 25, 2018, 11:22:48 AM",Lunch Run,Run,248,0.62,,189,4.699999809,,5.863333225,,158.8999939,168.5,6.800000191,-0.222610906,,,,,,,,,,,,
"Nov 25, 2018, 11:31:53 AM",Lunch Run,Run,1828,6.33,,1828,4.699999809,,58.08666611,,111.9000015,144.3000031,10.69999981,-0.077333421,,,,,,,,,,,,
"Nov 26, 2015, 7:36:38 PM",Evening Run,Run,3959,5.88,,3948,3.700000048,,28.92670059,,169.6999969,184.3999939,4.300000191,-0.044201899,,,,,,,,,,,,
"Nov 26, 2017, 11:32:43 AM",Lunch Run,Run,1765,6.43,,1765,5.300000191,,45.59999847,,112,145.8999939,5,-0.211514995,,,,,,,,,,,,
"Nov 26, 2018, 8:08:37 PM",Evening Run,Run,1132,2.62,,959,5.599999905,,2.289999962,,3.799999952,7.599999905,8.699999809,0.015240998,,,,,,,,,,,,
"Nov 26, 2018, 8:30:26 PM",Evening Run,Run,905,3.04,,905,3.799999952,,0,,4.099999905,7.699999809,6,0.045952864,,,,,,,,,,,,
"Nov 26, 2018, 8:48:21 PM",Evening Run,Run,1152,3.16,,1103,3.5,,0,,4.900000095,8.899999619,6.800000191,-0.006320314,,,,,,,,,,,,
"Nov 27, 2014, 7:37:03 PM","11/27/2014 Cork, Ireland",Run,3090,9.77,,3090,4.400000095,,37.04050064,,169.3000031,184.1999969,4.300000191,-0.00306952,,,,,,,,,,,,
"Nov 27, 2018, 6:08:23 PM",Evening Run,Run,3237,3.15,,1154,5,,18.53392792,,147.3000031,153.8999939,4.099999905,0.006335931,,,,,,,,,,,,
"Nov 27, 2018, 7:35:18 PM",Evening Run,Run,2098,6.49,,2098,3.799999952,,36.5233345,,172.1000061,184.3999939,4.800000191,0.004622354,,,,,,,,,,,,
"Nov 27, 2019, 9:53:33 AM",â˜€ï¸ Lunch Run,Run,1675,3.23,166,1236,4,1.929999948,241,229,94.5,115.5,13.19999981,0.052581113,85,80.49710846,141,,,,,,,,,
"Nov 28, 2015, 8:05:53 AM",Morning Run,Run,5348,16.16,,5348,4,,135.5820007,,103.9000015,195.6000061,8.199999809,0.00123716,,,,,,,,,,,,
"Nov 28, 2017, 7:32:42 PM",Evening Run,Run,2819,9.69,,2819,4.699999809,,60.79000092,,171.8000031,185.1000061,9.300000191,0.0164994,,,,,,,,,,,,
"Nov 29, 2014, 8:09:46 AM","11/29/2014 Cork, Ireland",Run,7723,21.3,,7575,6.400000095,,240.220993,,0.899999976,89.80000305,33.20000076,0.00891893,,,,,,,,,,,,
"Nov 29, 2015, 11:31:21 AM",Lunch Run,Run,1885,6.37,,1858,4.800000191,,48.85499954,,112.1999969,145.1000061,7.699999809,-0.075353198,,,,,,,,,,,,
"Nov 29, 2016, 6:55:45 PM",Evening Run,Run,2030,6.52,,2018,3.900000095,,29.05330086,,169.6000061,184.5,5.099999905,0.00153172,,,,,,,,,,,,
"Nov 29, 2016, 7:35:49 PM",Evening Run,Run,3058,9.78,,3058,3.900000095,,43.90670013,,169.5,184.3999939,5.400000095,0,,,,,,,,,,,,
"Nov 3, 2015, 7:35:04 PM",Evening Run,Run,3001,9.76,,3001,3.799999952,,35.75569916,,169.6999969,184.3999939,5,-0.00409681,,,,,,,,,,,,
"Nov 3, 2020, 7:31:33 PM",â˜ï¸ Evening Run,Run,2278,6.45,165,2247,4,2.874054193,39.86000061,144,171.8999939,185.6999969,4.199999809,0.004645401,88,83.1452713,149.9990082,4.889999866,1.929999948,2.460000038,0.839999974,1025.400024,3.660000086,301,0.409999996,0
"Nov 30, 2017, 7:32:10 PM",Evening Run,Run,3373,9.78,,3000,4.300000191,,60.8470993,,171.8000031,185.1000061,11.39999962,0.020449299,,,,,,,,,,,,
"Nov 4, 2014, 7:33:58 PM","11/04/2014 Cork, Ireland",Run,3018,9.85,,3018,5.800000191,,36.75239944,,169.3999939,184.1999969,3.900000095,-0.00101466,,,,,,,,,,,,
"Nov 4, 2017, 8:07:09 AM",Morning Run,Run,4463,12.97,,4158,4.400000095,,136.1999969,,104.5,195.1999969,8.199999809,0.0208038,,,,,,,,,,,,
"Nov 4, 2018, 8:42:38 AM",Morning Run,Run,7565,21.52,,7318,4.199999809,,258.7404785,,65.80000305,233.8999939,9.399999619,-0.000464494,,,,,,,,,,,,
"Nov 5, 2015, 7:34:27 PM",Evening Run,Run,2994,9.79,,2994,4,,35.94329834,,169.6999969,184.3000031,4.599999905,0,,,,,,,,,,,,
"Nov 5, 2019, 7:38:14 PM",ðŸŒ™ Evening Run,Run,2013,6.48,156,2013,4,,165,166,171.1000061,184.3999939,3.400000095,0.00308561,89,85.253479,140,,,,,,,,,
"Nov 5, 2020, 7:33:09 PM",â˜ï¸ Evening Run,Run,2015,6.48,178,2015,3.799999952,3.219851017,39.90000153,133,171.8999939,185.8000031,4.199999809,-0.016954377,86,83.01538086,156.6853638,5.949999809,5.03000021,5.190000057,0.949999988,1035.599976,1.5,82,0.409999996,0
"Nov 6, 2018, 7:35:44 PM",Evening Run,Run,3072,9.72,,3072,3.799999952,,50.12666702,,173.6000061,184.3999939,4.699999809,0.008228506,,,,,,,,,,,,
"Nov 7, 2017, 7:31:10 PM",Evening Run,Run,2652,8.77,,2652,4.099999905,,62.28620148,,165.3999939,185.1000061,10.30000019,0.029616101,,,,,,,,,,,,
"Nov 7, 2020, 8:34:23 AM",â˜ï¸ Morning Run,Run,5748,16.1,195,5746,4.5,2.802071095,141.294281,373,120.9000015,196.3000031,9.399999619,-0.011179638,109,83.21143341,167.4485474,10.28999996,10.28999996,9.630000114,0.959999979,1015.200012,6.309999943,83,0.959999979,0
"Nov 8, 2015, 9:56:40 AM",Morning Run,Run,3115,10.26,,3115,5.900000095,,36.46670151,,11,36.59999847,6,0.0224091,,,,,,,,,,,,
"Nov 8, 2016, 7:34:34 PM",Evening Run,Run,2077,6.52,174,2077,3.799999952,,28.19079971,,169.8999939,184.3000031,5.099999905,-0.0015333,,,165.2230072,,,,,,,,,
"Nov 8, 2018, 7:24:55 PM",Evening Run,Run,2283,7.2,,2263,4.599999905,,31.7266674,,4.199999809,29.60000038,4.400000095,-0.008327781,,,,,,,,,,,,
"Nov 9, 2014, 11:44:49 AM","11/09/2014 Cork, Cork, Ireland",Run,3339,9.71,,3172,4.599999905,,40.9762001,,0.899999976,20.5,24.89999962,-0.00926708,,,,,,,,,,,,
"Nov 9, 2017, 7:35:48 PM",Evening Run,Run,3072,9.84,,3067,4.699999809,,65.45999908,,165.3999939,185.1000061,16,0.024373399,,,,,,,,,,,,
"Oct 1, 2015, 6:50:53 PM",Evening Run,Run,1013,3.25,,1013,4.800000191,,11.5,,169.6999969,184.3000031,3.900000095,-0.00307475,,,,,,,,,,,,
"Oct 1, 2016, 12:46:04 PM",Afternoon Run,Run,617,2.01,170,617,3.799999952,,14.84333324,,169.6000061,184.6000061,5.099999905,0.074534163,,,150.1685638,,,,,,,,,
"Oct 1, 2017, 8:35:13 AM",Morning Run,Run,7725,24.19,144,7686,4.599999905,,161.9476624,,-0.899999976,34.79999924,20.10000038,0.033060309,,,143.8622131,,,,,,,,,
"Oct 1, 2019, 6:35:25 PM",â˜ï¸Evening Run,Run,2995,9.74,180,2995,3.900000095,,239,226,171.1000061,184.3999939,3.700000048,0.005133576,89,85.23313141,149,,,,,,,,,
"Oct 1, 2020, 6:05:25 PM",â˜ï¸ Evening Run,Run,1135,3.32,144,1076,3.799999952,3.085037231,21.41666603,65,169.8000031,185.8999939,4.800000191,-0.003012502,86,82.55639648,128.4881592,8.550000191,6.710000038,4.440000057,0.75,992.5999756,3.099999905,325,0.879999995,0
"Oct 1, 2021, 12:22:13 PM",â›… Afternoon Activity,Workout,3506,5.66,118,3474,2,1.631462336,83.89591217,157,9,91.5,6.900000095,0.007057536,60,55.47212601,96.28739929,13.68999958,13.68999958,7.380000114,0.660000026,1011.5,9.699999809,274,0.280000001,3
"Oct 10, 2015, 7:07:54 AM",Morning Run,Run,2971,9.25,,2971,3.799999952,,79.99749756,,122.9000015,193.8999939,6.5,0.00324114,,,,,,,,,,,,
"Oct 10, 2015, 8:00:31 AM",Morning Run,Run,1160,3.66,,1160,4.300000191,,24.58749962,,166.6000061,184.3999939,4.199999809,0.00272725,,,,,,,,,,,,
"Oct 10, 2019, 6:35:59 PM",â˜ï¸Evening Run,Run,3150,9.75,173,3150,4.900000095,,241,215,171.1000061,184.3999939,3.5,0.00410063,93,84.51746368,156,,,,,,,,,
"Oct 11, 2016, 6:35:01 PM",Evening Run,Run,2867,9.75,,2867,4.199999809,,42.33620071,,169.8999939,184.1999969,4,-0.005126,,,,,,,,,,,,
"Oct 11, 2018, 6:14:37 PM",Evening Run,Run,2263,6.45,,2202,4.099999905,,40.31999969,,14.89999962,33.09999847,8.5,-0.029446865,,,,,,,,,,,,
"Oct 12, 2016, 7:07:41 PM",Evening Run,Run,560,1.24,171,552,3.900000095,,0,,4.699999809,5,7.099999905,0.016127732,,,153.1992798,,,,,,,,,
"Oct 12, 2016, 7:21:48 PM",Evening Run,Run,1655,5.83,178,1655,5.099999905,,0,,4.400000095,6.800000191,2.700000048,0.00514447,,,164.0769958,,,,,,,,,
"Oct 12, 2016, 7:51:38 PM",Evening Run,Run,571,1.63,154,571,3.799999952,,0,,4.400000095,6.800000191,2.099999905,-0.079539895,,,141.7017517,,,,,,,,,
"Oct 12, 2017, 6:12:20 PM",Evening Run,Run,1104,3.66,,1104,4.199999809,,28.23329926,,165.3000031,185.1000061,6,0.0054536,,,,,,,,,,,,
"Oct 13, 2015, 6:36:15 PM",Evening Run,Run,3083,9.65,,3083,4.300000191,,35.83670044,,169.6999969,184.3000031,5.800000191,0.0383166,,,,,,,,,,,,
"Oct 13, 2019, 7:10:38 AM",â›…Morning Run,Run,9140,25.77,180,8704,4.699999809,,924,930,0.800000012,44.40000153,10.30000019,0.006209011,88,83.24485016,154,,,,,,,,,
"Oct 13, 2020, 6:33:58 PM",ðŸŒ™ Evening Run,Run,2064,6.52,177,2064,4.099999905,3.160368204,41.36000061,157,172,185.8999939,3.900000095,0.006132148,86,82.85096741,153.1082458,9.829999924,7.409999847,6.289999962,0.790000021,1019.400024,4.909999847,4,0.330000013,0
"Oct 14, 2014, 6:35:32 PM","10/14/2014 Cork, Ireland",Run,3157,9.87,,3157,5.800000191,,37.61899948,,169.3999939,184.3000031,6.699999809,-0.00404977,,,,,,,,,,,,
"Oct 14, 2018, 7:09:13 AM",Morning Run,Run,7939,22.65,,7870,4,,127.0766678,,2.400000095,32.79999924,14.10000038,-0.001765895,,,,,,,,,,,,
"Oct 15, 2015, 5:59:35 PM",Evening Run,Run,3414,9.77,,3323,4.400000095,,123.4789963,,6,39.59999847,29.10000038,0.00409044,,,,,,,,,,,,
"Oct 15, 2016, 6:06:39 AM",Morning Run,Run,7887,22.59,,7231,4.199999809,,201.1600037,,103.9000015,195.6999969,7.699999809,0.000442531,,,,,,,,,,,,
"Oct 15, 2017, 7:38:20 AM",Morning Run,Run,14626,42.66,,14493,6.5,,211.6580048,,-4.099999905,18,34.79999924,-0.00117183,,,,,,,,,,,,
"Oct 15, 2019, 6:31:48 PM",â˜ï¸Evening Run,Run,3043,9.79,179,3043,4.599999905,,347,335,171,184.3999939,3.900000095,-0.003063194,91,85.18534088,156,,,,,,,,,
"Oct 16, 2014, 6:33:52 PM","10/16/2014 Cork, Ireland",Run,2060,6.58,,2056,4.400000095,,23.7833004,,169.3999939,184.1999969,6.400000095,-0.00759982,,,,,,,,,,,,
"Oct 16, 2018, 5:32:44 PM",Evening Run,Run,1370,2.47,,844,6.300000191,,29.26023865,,147.1999969,154.1999969,4.300000191,-0.008077871,,,,,,,,,,,,
"Oct 16, 2018, 6:35:44 PM",Evening Run,Run,2078,6.58,,2044,4.400000095,,41.1523819,,171.8000031,185.1000061,9.399999619,-0.001519895,,,,,,,,,,,,
"Oct 17, 2015, 7:07:04 AM",Morning Run,Run,4435,13.05,,4349,3.799999952,,121.9589996,,104,195.6000061,8.5,0,,,,,,,,,,,,
"Oct 17, 2019, 6:35:03 PM",â˜ï¸Evening Run,Run,3141,9.71,170,3141,4,,218,208,171.1000061,184.3999939,3.5,0.005144668,93,84.08563995,151,,,,,,,,,
"Oct 18, 2015, 11:20:39 AM",Lunch Run,Run,2692,8.04,,2686,3.700000048,,97.83000183,,133,195.6000061,12.69999981,-0.00124256,,,,,,,,,,,,
"Oct 18, 2016, 6:34:17 PM",Evening Run,Run,2829,9.75,,2829,4.199999809,,42.06000137,,169.8999939,184.1999969,4,-0.00409958,,,,,,,,,,,,
"Oct 18, 2018, 6:06:43 PM",Evening Run,Run,2689,8.09,,2662,4.599999905,,43.77761841,,5.800000191,32.79999924,6.599999905,0.006179629,,,,,,,,,,,,
"Oct 19, 2014, 8:47:05 AM","10/19/2014 Cork, Cork, Ireland",Run,3202,10.03,,3202,6.300000191,,41.88570023,,12.30000019,37,6.5,-0.049837999,,,,,,,,,,,,
"Oct 19, 2019, 7:06:53 AM",â˜ï¸Morning Run,Run,5450,16.52,173,5450,4.199999809,,521,509,1.399999976,21.29999924,7.800000191,-0.018758547,88,84.34458923,150,,,,,,,,,
"Oct 2, 2016, 8:34:20 AM",Morning Run,Run,7192,24.18,178,7192,4.900000095,,88.86476135,,0,35.59999847,33.90000153,0.001654253,,,150.2386017,,,,,,,,,
"Oct 2, 2018, 6:37:30 PM",Evening Run,Run,3321,9.79,,3321,3.700000048,,61.79333496,,171.8000031,185.1000061,12.89999962,0.021437759,,,,,,,,,,,,
"Oct 20, 2015, 6:33:52 PM",Evening Run,Run,3088,9.73,,3088,4,,36.18289948,,169.6999969,184.1999969,4.099999905,0.00102695,,,,,,,,,,,,
"Oct 20, 2016, 6:36:50 PM",Evening Run,Run,2904,9.77,177,2904,4.5,,42.50333405,,169.6999969,184.3000031,4.400000095,-0.001022913,,,160.5344391,,,,,,,,,
"Oct 20, 2018, 7:06:59 AM",Morning Run,Run,6234,16.58,,5659,4.099999905,,143.0923767,,119.3000031,192.6000061,9.300000191,-0.001205982,,,,,,,,,,,,
"Oct 20, 2020, 6:32:29 PM",â˜ï¸ Evening Run,Run,2246,6.5,159,2096,3.900000095,3.101383686,41.08000183,123,172,185.8999939,4.099999905,-0.015383432,87,83.26683044,142.0887756,11.46000004,11.46000004,8.510000229,0.819999993,989.7000122,8.239999771,207,0.870000005,0
"Oct 21, 2014, 6:37:34 PM","10/21/2014 Cork, Ireland",Run,1031,3.1,,1005,4,,11.26189995,,170.1000061,184.1000061,3.900000095,0.074074097,,,,,,,,,,,,
"Oct 22, 2016, 6:24:04 AM",Morning Run,Run,5525,16.1,,5338,3.900000095,,130.371994,,122.9000015,194,40.20000076,0,,,,,,,,,,,,
"Oct 22, 2017, 8:46:01 AM",Morning Run,Run,2928,10.07,,2928,5.5,,79.23000336,,11,38,13.30000019,0.080405802,,,,,,,,,,,,
"Oct 22, 2019, 6:36:24 PM",â˜ï¸ Evening Run,Run,1717,5.3,145,1717,4,,122,113,171.1000061,184.3999939,4.099999905,0.011304544,87,83.9988327,124,,,,,,,,,
"Oct 22, 2020, 4:37:56 PM",â›… Afternoon Run,Run,2212,6.44,169,2201,4,2.927987337,59.73143005,166,137.1999969,182.6999969,7.5,0.006206843,86,78.75636292,155.5422668,9.800000191,8.119999886,5.579999924,0.75,1008.799988,3.269999981,244,0.860000014,0
"Oct 23, 2018, 6:34:06 PM",Evening Run,Run,2103,6.53,,2103,4.400000095,,33.46333313,,173.6000061,184.3999939,4.199999809,0.022946306,,,,,,,,,,,,
"Oct 23, 2018, 7:21:10 PM",Evening Run,Run,749,2.16,,749,3.5,,10.19333363,,173.6000061,184.3999939,3.900000095,-0.20804438,,,,,,,,,,,,
"Oct 24, 2015, 6:35:50 AM",Morning Run,Run,5476,16.58,,5291,4.699999809,,117.3619995,,113,193.8999939,6.199999809,0.0126612,,,,,,,,,,,,
"Oct 24, 2017, 6:11:59 PM",Evening Run,Run,1121,3.23,,1121,3.700000048,,20.86000061,,171.8000031,185.1000061,8.899999619,0.068098798,,,,,,,,,,,,
"Oct 24, 2020, 4:38:51 PM",â›… Afternoon Run,Run,2107,6.44,166,2107,4.099999905,3.059373617,51.30583191,137,138.8999939,184.3999939,6,-0.003102651,85,80.85999298,150.450882,8.93999958,5.75,6.5,0.850000024,990.7000122,6.409999847,225,0.400000006,0
"Oct 25, 2015, 10:33:48 AM",Morning Run,Run,1857,6.38,,1857,4.800000191,,28.27669907,,6,33,9.699999809,0.106519997,,,,,,,,,,,,
"Oct 25, 2018, 6:11:03 PM",Evening Run,Run,2702,8.11,,2653,3.799999952,,46.46333313,,5.800000191,32.79999924,6.300000191,0.003695446,,,,,,,,,,,,
"Oct 26, 2014, 10:32:54 AM","10/26/2014 Cork, Cork, Ireland",Run,1933,6.35,,1933,5.400000095,,28.57859993,,6,33.20000076,5.199999809,0.0361869,,,,,,,,,,,,
"Oct 26, 2020, 5:04:11 PM",â›… Afternoon Run,Run,2103,6.45,163,2100,3.700000048,3.071380854,49.36999893,192,138.8999939,184.3999939,6,0.001550412,85,81.24568176,146.8828583,9.699999809,7.239999771,6.070000172,0.779999971,1001.900024,4.920000076,168,0.660000026,0
"Oct 26, 2021, 6:30:25 PM",â˜ï¸ Evening Run,Run,2434,6.48,159,2434,3.31307745,2.664018154,40.81999969,175,172.5,186.3000031,4.222873688,-0.007711027,89,84.23139954,143.1347504,13.80000019,13.80000019,13.07999992,0.949999988,1010.900024,9.149999619,213,0.949999988,0
"Oct 27, 2015, 7:35:29 PM",Evening Run,Run,1092,3.49,,1075,3.799999952,,11.42000008,,169.8000031,184.3999939,3.799999952,-0.103037,,,,,,,,,,,,
"Oct 27, 2016, 6:35:26 PM",Evening Run,Run,1772,5.35,166,1772,3.5,,28.80999947,,169.6999969,184.3000031,4.400000095,-0.00933027,,,151.7220001,,,,,,,,,
"Oct 27, 2018, 7:05:29 AM",Morning Run,Run,6495,17.78,,6146,4.300000191,,101.388092,,1.5,21.5,13,-0.005059989,,,,,,,,,,,,
"Oct 27, 2019, 9:08:02 AM",â›… Morning Run,Run,14839,42.41,181,14832,3.700000048,,1161,1183,5.699999809,71.40000153,7.900000095,-0.016738296,103,82.69277954,161,,,,,,,,,
"Oct 27, 2020, 4:39:30 PM",â›… Afternoon Run,Run,1656,4.91,174,1644,3.900000095,2.989598513,23.86000061,151,138.8999939,183.5,5.699999809,-0.425237536,111,79.57177734,149.5894165,9.229999542,5.539999962,4.300000191,0.709999979,992.9000244,8.5,244,0.569999993,0
"Oct 28, 2014, 7:39:35 PM","10/28/2014 Cork, Ireland",Run,3154,9.8,,3149,6.800000191,,37.62620163,,169.3000031,184.1999969,7,-0.00204023,,,,,,,,,,,,
"Oct 29, 2017, 9:10:50 AM",Morning Run,Run,14786,42.45,,14761,5.099999905,,281.1690063,,5.400000095,74.40000153,21.5,-0.0150749,,,,,,,,,,,,
